"","x"
"1113",0.488216666666618
"1114",0.490049999999951
"1115",0.492366666666617
"1116",0.49439999999995
"1117",0.49639999999995
"1118",0.498566666666617
"1119",0.50089999999995
"1120",0.503183333333283
"1121",0.505333333333283
"1122",0.507383333333282
"1123",0.509333333333282
"1124",0.511266666666615
"1125",0.513316666666615
"1126",0.515316666666615
"1127",0.517449999999948
"1128",0.519416666666614
"1129",0.521833333333281
"1130",0.523683333333281
"1131",0.52588333333328
"1132",0.527816666666613
"1133",0.529666666666613
"1134",0.531899999999946
"1135",0.533883333333279
"1136",0.536216666666612
"1137",0.538233333333279
"1138",0.540483333333279
"1139",0.542483333333278
"1140",0.544599999999945
"1141",0.546449999999945
"1142",0.548483333333278
"1143",0.550383333333278
"1144",0.552133333333277
"1145",0.554249999999944
"1146",0.556183333333277
"1147",0.558133333333277
"1148",0.55991666666661
"1149",0.561733333333276
"1150",0.563599999999943
"1151",0.565383333333276
"1152",0.567549999999942
"1153",0.569649999999942
"1154",0.571399999999942
"1155",0.573449999999942
"1156",0.575633333333275
"1157",0.577366666666608
"1158",0.579133333333274
"1159",0.581049999999941
"1160",0.583133333333274
"1161",0.585483333333274
"1162",0.587366666666607
"1163",0.589333333333273
"1164",0.591383333333273
"1165",0.59329999999994
"1166",0.595033333333273
"1167",0.597116666666606
"1168",0.599416666666606
"1169",0.601549999999939
"1170",0.603866666666605
"1171",0.605683333333272
"1172",0.608049999999938
"1173",0.609616666666604
"1174",0.611549999999938
"1175",0.613616666666604
"1176",0.615416666666604
"1177",0.617449999999937
"1178",0.619549999999937
"1179",0.621716666666603
"1180",0.623366666666603
"1181",0.624966666666603
"1182",0.626999999999936
"1183",0.628666666666602
"1184",0.630833333333269
"1185",0.632533333333269
"1186",0.634316666666602
"1187",0.636549999999935
"1188",0.638633333333268
"1189",0.640566666666601
"1190",0.642699999999934
"1191",0.644633333333267
"1192",0.6465166666666
"1193",0.648133333333267
"1194",0.6501666666666
"1195",0.6518666666666
"1196",0.654099999999933
"1197",0.655816666666599
"1198",0.657516666666599
"1199",0.659183333333266
"1200",0.661233333333265
"1201",0.663166666666599
"1202",0.664983333333265
"1203",0.666633333333265
"1204",0.668299999999931
"1205",0.670399999999931
"1206",0.672399999999931
"1207",0.674116666666597
"1208",0.676233333333264
"1209",0.678133333333264
"1210",0.679883333333263
"1211",0.681666666666596
"1212",0.68339999999993
"1213",0.685183333333263
"1214",0.687133333333263
"1215",0.688599999999929
"1216",0.690183333333262
"1217",0.691933333333262
"1218",0.693816666666595
"1219",0.696033333333262
"1220",0.697566666666595
"1221",0.699799999999928
"1222",0.701799999999928
"1223",0.703333333333261
"1224",0.704716666666594
"1225",0.706249999999927
"1226",0.708149999999927
"1227",0.709816666666593
"1228",0.711716666666593
"1229",0.713616666666593
"1230",0.715433333333259
"1231",0.716966666666593
"1232",0.718683333333259
"1233",0.720249999999926
"1234",0.721916666666592
"1235",0.723516666666592
"1236",0.725149999999925
"1237",0.726483333333258
"1238",0.728016666666591
"1239",0.729799999999925
"1240",0.731616666666591
"1241",0.733083333333257
"1242",0.734949999999924
"1243",0.736899999999924
"1244",0.738649999999924
"1245",0.74061666666659
"1246",0.742033333333256
"1247",0.74366666666659
"1248",0.745449999999923
"1249",0.747283333333256
"1250",0.748749999999922
"1251",0.750416666666589
"1252",0.751916666666589
"1253",0.753283333333255
"1254",0.754633333333255
"1255",0.756483333333255
"1256",0.757766666666588
"1257",0.759333333333255
"1258",0.760999999999921
"1259",0.762966666666588
"1260",0.764566666666587
"1261",0.766099999999921
"1262",0.76769999999992
"1263",0.769183333333254
"1264",0.77074999999992
"1265",0.772283333333253
"1266",0.773616666666586
"1267",0.774916666666586
"1268",0.776299999999919
"1269",0.777549999999919
"1270",0.778833333333252
"1271",0.780383333333252
"1272",0.781899999999919
"1273",0.783266666666585
"1274",0.784666666666585
"1275",0.785916666666585
"1276",0.787483333333251
"1277",0.788733333333251
"1278",0.790333333333251
"1279",0.791683333333251
"1280",0.792916666666584
"1281",0.794199999999917
"1282",0.795499999999917
"1283",0.796666666666584
"1284",0.797749999999917
"1285",0.79903333333325
"1286",0.80033333333325
"1287",0.80148333333325
"1288",0.802816666666583
"1289",0.803899999999916
"1290",0.805349999999916
"1291",0.806583333333249
"1292",0.807916666666583
"1293",0.809366666666582
"1294",0.810716666666582
"1295",0.811699999999915
"1296",0.812983333333249
"1297",0.814166666666582
"1298",0.815383333333248
"1299",0.816649999999915
"1300",0.817649999999915
"1301",0.818883333333248
"1302",0.819999999999915
"1303",0.821233333333248
"1304",0.822566666666581
"1305",0.823649999999914
"1306",0.824983333333247
"1307",0.826216666666581
"1308",0.82751666666658
"1309",0.828599999999914
"1310",0.829633333333247
"1311",0.831049999999913
"1312",0.832399999999913
"1313",0.833599999999913
"1314",0.83491666666658
"1315",0.835816666666579
"1316",0.836866666666579
"1317",0.837983333333246
"1318",0.839016666666579
"1319",0.839916666666579
"1320",0.840983333333246
"1321",0.842049999999912
"1322",0.842999999999912
"1323",0.843899999999912
"1324",0.845183333333245
"1325",0.846199999999912
"1326",0.847266666666578
"1327",0.848299999999911
"1328",0.849233333333245
"1329",0.850216666666578
"1330",0.851299999999911
"1331",0.852283333333244
"1332",0.853199999999911
"1333",0.854016666666577
"1334",0.854966666666577
"1335",0.855799999999911
"1336",0.856566666666577
"1337",0.857466666666577
"1338",0.858283333333244
"1339",0.85914999999991
"1340",0.859916666666577
"1341",0.860916666666577
